Date,Rate,Previous,Lag1Order2,Direction
2016-03-29 08:00,-0.0018500000000001293,2.870280000,0.0012900000000000134,0
2016-03-29 09:00,-0.0019000000000000128,2.868430000,-0.004249999999999865,0
2016-03-29 10:00,-0.0006099999999999994,2.866530000,0.00609999999999955,0
2016-03-29 11:00,-0.004859999999999864,2.865920000,-0.012589999999999435,0
2016-03-29 12:00,0.0012399999999996858,2.861060000,0.004349999999999632,1
2016-03-29 13:00,-0.01134999999999975,2.86230000,0.0007900000000002905,0
2016-03-29 14:00,-0.007000000000000117,2.850950000,0.005419999999999536,0
2016-03-29 15:00,-0.006209999999999827,2.843950000,-0.0007799999999997809,0
2016-03-29 16:00,-0.0007900000000002905,2.837740000,0.0031800000000004047,0
2016-03-29 17:00,-0.0015700000000000713,2.836950000,-0.0001600000000006041,0
2016-03-29 18:05,0.0016100000000003334,2.835380000,0.0005300000000003635,1
2016-03-29 19:00,0.0014499999999997293,2.836990000,-0.003049999999999997,1
2016-03-29 20:00,0.001980000000000093,2.838440000,0.0028199999999998226,1
2016-03-29 21:00,-0.0010699999999999044,2.840420000,-0.002049999999999663,0
2016-03-29 22:00,0.0017499999999999183,2.839350000,0.002929999999999655,1
2016-03-29 23:00,-0.0002999999999997449,2.84110000,-0.0023300000000001653,0
2016-03-30 00:00,0.00262999999999991,2.84080000,-0.0010999999999996568,1
2016-03-30 01:00,0.0002999999999997449,2.843430000,-0.006050000000000111,1
2016-03-30 02:00,-0.0007999999999999119,2.843730000,0.00038999999999989043,0
2016-03-30 03:00,-0.006850000000000023,2.842930000,0.013170000000000126,0
2016-03-30 04:00,-0.006460000000000132,2.836080000,-0.005819999999999936,0
2016-03-30 05:00,0.006709999999999994,2.829620000,0.00017000000000022553,1
2016-03-30 06:00,0.0008900000000000574,2.836330000,-0.004540000000000433,1
2016-03-30 07:00,0.001060000000000283,2.837220000,0.00751000000000035,1
2016-03-30 08:00,-0.0034800000000001496,2.838280000,-0.008000000000000451,0
2016-03-30 09:00,0.0040300000000002,2.83480000,0.000360000000000138,1
2016-03-30 10:00,-0.003970000000000251,2.838830000,0.011660000000000448,0
2016-03-30 11:00,-0.003610000000000113,2.834860000,-0.007770000000000277,0
2016-03-30 12:00,0.008050000000000335,2.831250000,-0.0027200000000000557,1
2016-03-30 13:00,0.000280000000000058,2.83930000,-0.0013300000000002754,1
2016-03-30 14:00,-0.0024399999999999977,2.839580000,0.007050000000000445,0
2016-03-30 15:00,-0.003770000000000273,2.837140000,-0.007050000000000445,0
2016-03-30 16:00,0.0032800000000001717,2.833370000,0.004020000000000579,1
2016-03-30 17:00,-0.003770000000000273,2.836650000,-0.0005900000000003125,0
2016-03-30 18:08,0.00025000000000030553,2.832880000,0.0006699999999999484,1
2016-03-30 19:00,-0.00034000000000000696,2.833130000,0.0015999999999998238,0
2016-03-30 20:00,0.00032999999999994145,2.832790000,-0.0002899999999996794,1
2016-03-30 21:00,0.0019299999999997652,2.833120000,0.0017700000000000493,1
2016-03-30 22:02,0.0016400000000000858,2.835050000,-0.004610000000000003,1
2016-03-30 23:00,0.003410000000000135,2.836690000,9.999999999976694e-05,1
2016-03-31 00:00,-0.0011999999999998678,2.84010000,0.0003799999999998249,0
2016-03-31 01:00,-0.001100000000000101,2.83890000,-0.003249999999999531,0
2016-03-31 02:00,-0.000720000000000276,2.83780000,0.003409999999999691,0
2016-03-31 03:00,-0.003969999999999807,2.837080000,-0.005279999999999951,0
2016-03-31 04:00,-0.000560000000000116,2.833110000,0.004000000000000448,0
2016-03-31 05:00,-0.005840000000000067,2.832550000,0.0011799999999992927,0
2016-03-31 06:00,-0.0018399999999996197,2.826710000,-0.003049999999999553,0
2016-03-31 07:00,-0.000660000000000327,2.824870000,0.0009899999999998244,0
2016-03-31 08:00,-0.00370999999999988,2.824210000,0.0024800000000002598,0
2016-03-31 09:00,-0.0027200000000000557,2.82050000,-0.0013100000000001444,0
2016-03-31 10:00,-0.00023999999999979593,2.817780000,0.006769999999999943,0
2016-03-31 11:00,-0.0015499999999999403,2.817540000,-0.008330000000000393,0
2016-03-31 12:00,0.005220000000000002,2.815990000,0.006660000000000554,1
2016-03-31 13:00,-0.0031100000000003902,2.821210000,-0.008630000000000138,0
2016-03-31 14:00,0.003550000000000164,2.81810000,0.005119999999999791,1
2016-03-31 15:00,-0.005079999999999973,2.821650000,-0.0019899999999997142,0
2016-03-31 16:00,3.999999999981796e-05,2.816570000,0.0045199999999998575,1
2016-03-31 17:00,-0.0019499999999998963,2.816610000,-0.0016699999999998383,0
2016-03-31 18:00,0.002569999999999961,2.814660000,-0.0029000000000003467,1
2016-03-31 19:00,0.0009000000000001229,2.817230000,0.002860000000000529,1
2016-03-31 20:00,-0.002000000000000224,2.818130000,0.004249999999999421,0
2016-03-31 21:00,0.000860000000000305,2.816130000,-0.004959999999999631,1
2016-03-31 22:00,0.005109999999999726,2.816990000,0.0013000000000000789,1
2016-03-31 23:00,0.0001500000000000945,2.82210000,-0.001100000000000101,1
2016-04-01 00:05,0.0014500000000001734,2.822250000,-0.001100000000000101,1
2016-04-01 01:00,0.0003500000000000725,2.82370000,0.002749999999999808,1
2016-04-01 02:00,-0.0007500000000000284,2.824050000,0.0008300000000001084,0
2016-04-01 03:00,0.0019999999999997797,2.82330000,-0.008859999999999868,1
2016-04-01 04:00,0.002829999999999888,2.82530000,0.00658000000000003,1
2016-04-01 05:00,-0.00602999999999998,2.828130000,-0.00246999999999975,0
2016-04-01 06:00,0.0005500000000000504,2.82210000,0.0015199999999992997,1
2016-04-01 07:00,-0.0019199999999996997,2.822650000,0.010500000000000398,0
